lr,grid,group,exp_id,dataset,eps_end,eps_num,n_iters,project,verbose,exp_name,n_hidden,n_trials,eps_start,grid_size,min_iters,modelname,n_classes,batch_size,data_shape,grid_limit,constraints,log_metrics,lr_scheduler,weight_decay,batch_balance,stop_at_tr_err,model_load_path,pred_batch_size,imbalance_method,log_metrics_every,name,test.auc,test.auc_diff,test.bal_err_rate,_step,test.lambda,train.precision_total,test.best,train.dp,train.auc,test.recall_total,train.best,train.lambda,train.auc_diff,test.model_id,test.dp,test.overall_sel_rate,_runtime,test.eps,train.dpr,train.model_id,test.fpr,test.bal_err_diff,train.fpr,train.eps,test.acc,train.fnr,test.fnr,train.bal_err_rate,train.overall_sel_rate,train.eo,test.eo,test.f1_total,train.f1_total,train.acc,train.recall_total,train.bal_loss,train.bal_err_diff,test.precision_total,_timestamp,test.bal_loss,test.dpr,train.err,test.err,train.err_level,test.err_level
1e-08,,percy:grid:eo:celeba_224,1jhe1jqx,celeba_224,0.005,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.001,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759183605181024,0.05800193928972619,0.11231123699898227,83,"[0, 0, 0.6666666666666666, 0, 1.3333333333333333, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999916692757,0.9531109107303878,False,"[0, 0, 0.6666666666666666, 0, 1.3333333333333333, 0, 0, 0]",1.3423871125795017e-08,77de360e,0.18961220600746537,0.1264402364492536,135477,0.004200000000000001,0.08387021026760408,77de360e,0.03296084773904843,0.28065219261793106,5.584330368984629e-05,0.004200000000000001,0.9531109107303878,0.0005461553587004199,0.5942652329749104,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5942652329749104,0.9531109107303878,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9531109107303878,1649979430,0.0002851160760400876,0.05062114187513148,5.529274436322229e-05,0.046889089269612216,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759022382566056,0.05806531323602748,0.10980957045254447,0,"[0, 0, 0, 0, 2, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999915205128,0.9533112914537621,False,"[0, 0, 0, 0, 2, 0, 0, 0]",2.3376046653922344e-09,e2f7a634,0.19131263434255408,0.12774271115118727,1871,0.01,0.08387021026760408,e2f7a634,0.03385198957881886,0.2802514245654293,5.584330368984629e-05,0.01,0.9533112914537621,0.0005461553587004199,0.5943548387096774,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5943548387096774,0.9533112914537621,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9533112914537621,1649845463,0.0002851160760400876,0.05141464259382191,5.529274436322229e-05,0.046688708546237856,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758505905267153,0.05839313496567844,0.11100976635323134,1,"[0, 0, 0, 0, 1.3333333333333333, 0, 0.6666666666666666, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999915205128,0.9531610059112313,False,"[0, 0, 0, 0, 1.3333333333333333, 0, 0.6666666666666666, 0]",2.3376046653922344e-09,e2f7a634,0.19020318491901492,0.12719166416190764,3738,0.01,0.08387021026760408,e2f7a634,0.03344244724237983,0.2760655147300647,5.584330368984629e-05,0.01,0.9531610059112313,0.0005461553587004199,0.5855734767025089,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.585573476702509,0.9531610059112313,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9531610059112313,1649847330,0.0002851160760400876,0.05231147042181626,5.529274436322229e-05,0.04683899408876868,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759200553110902,0.05776398567048813,0.10785749485260943,2,"[0, 0, 0, 0, 1.3333333333333333, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999915205129,0.9536619577196673,False,"[0, 0, 0, 0, 1.3333333333333333, 0, 0, 0]",1.372895908069438e-08,e2f7a634,0.19190361325410363,0.1284941388638413,5511,0.01,0.08387021026760408,e2f7a634,0.03402643232982099,0.2764231637634049,5.584330368984629e-05,0.01,0.9536619577196673,0.0005461553587004199,0.5868727598566309,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5868727598566308,0.9536619577196672,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9536619577196673,1649849103,0.0002851160760400876,0.05308478987791816,5.529274436322229e-05,0.04633804228033267,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758157277658367,0.05842004461730288,0.11326566618835843,3,"[0, 0, 0.6666666666666666, 0, 1.3333333333333333, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.999999990925461,0.9531109107303878,False,"[0, 0, 0.6666666666666666, 0, 1.3333333333333333, 0, 0, 0]",3.557956373967386e-09,e2f7a634,0.18926618504480125,0.12583909427913034,7276,0.01,0.08387021026760408,e2f7a634,0.032816733405263684,0.282493963046472,5.584330368984629e-05,0.01,0.9531109107303878,0.0005461553587004199,0.5978046594982078,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5978046594982078,0.9531109107303878,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9531109107303878,1649850868,0.0002851160760400876,0.048853931783471014,5.529274436322229e-05,0.046889089269612216,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759156445036994,0.057861901539348226,0.11015661190891923,4,"[0, 0, 0, 0, 0.6666666666666666, 0, 1.3333333333333333, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999915205128,0.9532611962729185,False,"[0, 0, 0, 0, 0.6666666666666666, 0, 1.3333333333333333, 0]",2.337604554369932e-09,e2f7a634,0.19127894667129455,0.12759242560865644,8583,0.01,0.08387021026760408,e2f7a634,0.0337496039947091,0.2828787822320362,5.584330368984629e-05,0.01,0.9532611962729185,0.0005461553587004199,0.5995071684587814,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5995071684587814,0.9532611962729185,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9532611962729185,1649852175,0.0002851160760400876,0.05081310377498211,5.529274436322229e-05,0.0467388037270815,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758563919334806,0.0584189806777734,0.11459603522735862,5,"[0, 0, 0, 0, 0.6666666666666666, 0, 0.6666666666666666, 0]",0.9999508508938993,False,0.2217783448039575,0.9999999916692757,0.9530107203687005,False,"[0, 0, 0, 0, 0.6666666666666666, 0, 0.6666666666666666, 0]",1.3423871014772715e-08,e2f7a634,0.18812304795000254,0.12513776174731991,9862,0.01,0.0838738760838665,e2f7a634,0.03196732031516823,0.28428515704671686,4.188247776738472e-05,0.01,0.9530107203687005,0.0005461553587004199,0.6005376344086022,0.00011385065322722099,0.14907538244148186,0.0005461553587005064,0.6005376344086022,0.9530107203687005,0.9999508508938993,0.9999508508938993,0.9999508508938993,0.00028204425690879807,0.00025213644046662154,0.9530107203687005,1649853454,0.00028204425690879807,0.04913620790603337,4.914910610065437e-05,0.04698927963129951,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758042770491133,0.05861664329720517,0.11173274765923014,6,"[0, 0, 0, 0, 0.6666666666666666, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999916692757,0.9530107203687005,False,"[0, 0, 0, 0, 0.6666666666666666, 0, 0, 0]",1.3423871014772715e-08,e2f7a634,0.19042873250375017,0.1269411882576896,11171,0.01,0.08387021026760408,e2f7a634,0.03357516124370697,0.28115148747850505,5.584330368984629e-05,0.01,0.9530107203687005,0.0005461553587004199,0.5958781362007168,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5958781362007168,0.9530107203687005,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9530107203687005,1649854763,0.0002851160760400876,0.0504150297339461,5.529274436322229e-05,0.04698927963129951,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758031797792944,0.05843376275613221,0.11161715408623274,7,"[0, 0, 0.6666666666666666, 0, 0.6666666666666666, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999913717499,0.953211101092075,False,"[0, 0, 0.6666666666666666, 0, 0.6666666666666666, 0, 0, 0]",1.4034047035593744e-08,e2f7a634,0.18967958134998447,0.1267408075343152,12485,0.01,0.08387021026760408,e2f7a634,0.032930519321831046,0.2784944177584394,5.584330368984629e-05,0.01,0.953211101092075,0.0005461553587004199,0.5899193548387096,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5899193548387097,0.953211101092075,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.953211101092075,1649856077,0.0002851160760400876,0.05183435396193474,5.529274436322229e-05,0.046788898907925036,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.975881868148582,0.05839813881567135,0.11377177917629577,8,"[0, 0, 1.3333333333333333, 0, 0.6666666666666666, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999916692757,0.9530608155495441,False,"[0, 0, 1.3333333333333333, 0, 0.6666666666666666, 0, 0, 0]",1.3423871125795017e-08,e2f7a634,0.18906919207428477,0.12558861837491234,13782,0.01,0.08387021026760408,e2f7a634,0.03261196223704417,0.284970900601908,5.584330368984629e-05,0.01,0.9530608155495441,0.0005461553587004199,0.6025537634408602,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.6025537634408602,0.9530608155495441,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9530608155495441,1649857374,0.0002851160760400876,0.04828179394419836,5.529274436322229e-05,0.04693918445045586,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759958321129376,0.05763241959038734,0.11102434591854737,9,"[0, 0, 0, 0, 0, 0, 2, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999913717499,0.9534114818154493,False,"[0, 0, 0, 0, 0, 0, 2, 0]",2.6426925092692954e-09,e2f7a634,0.19026542720449321,0.1268409978960024,15112,0.01,0.08387021026760408,e2f7a634,0.033063233323158185,0.28201229014845675,5.584330368984629e-05,0.01,0.9534114818154493,0.0005461553587004199,0.5970878136200717,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5970878136200717,0.9534114818154493,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9534114818154493,1649858704,0.0002851160760400876,0.05045611777773904,5.529274436322229e-05,0.046588518184550676,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759573081646435,0.057785338722667334,0.11041695818554587,10,"[0, 0, 0, 0, 0, 0, 1.3333333333333333, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999915205128,0.9533613866346058,False,"[0, 0, 0, 0, 0, 0, 1.3333333333333333, 0]",1.372895908069438e-08,e2f7a634,0.19078903077352366,0.12729185452359484,16425,0.01,0.08387021026760408,e2f7a634,0.03357516124370697,0.2795833871200821,5.584330368984629e-05,0.01,0.9533613866346058,0.0005461553587004199,0.592741935483871,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.592741935483871,0.9533613866346058,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9533613866346058,1649860017,0.0002851160760400876,0.05093693749661083,5.529274436322229e-05,0.04663861336539421,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759267258424643,0.057903764071472685,0.10766952492779747,11,"[0, 0, 0, 0, 0, 0, 0.6666666666666666, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999918180387,0.953712052900511,False,"[0, 0, 0, 0, 0, 0, 0.6666666666666666, 0]",1.7274285335489026e-09,e2f7a634,0.19219653618135799,0.1285442340446849,17735,0.01,0.08387021026760408,e2f7a634,0.03426153191525789,0.27650722687391227,5.584330368984629e-05,0.01,0.953712052900511,0.0005461553587004199,0.5872759856630825,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5872759856630825,0.953712052900511,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.953712052900511,1649861327,0.0002851160760400876,0.05240298767588914,5.529274436322229e-05,0.046287947099489024,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759055843863502,0.05801673400456031,0.11073510124867125,12,"[0, 0, 0, 0, 0, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999913717499,0.9533613866346058,False,"[0, 0, 0, 0, 0, 0, 0, 0]",1.4034047035593744e-08,e2f7a634,0.19025114989738384,0.12709147380022043,19028,0.01,0.08387021026760408,e2f7a634,0.033370390075487456,0.2763031562167366,5.584330368984629e-05,0.01,0.9533613866346058,0.0005461553587004199,0.5859767025089606,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5859767025089606,0.9533613866346058,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9533613866346058,1649862620,0.0002851160760400876,0.05168667773982097,5.529274436322229e-05,0.04663861336539421,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758702436069366,0.058153214471794556,0.11306311669823033,13,"[0, 0, 0.6666666666666666, 0, 0, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999913717499,0.9529105300070133,False,"[0, 0, 0.6666666666666666, 0, 0, 0, 0, 0]",2.6426925092692954e-09,e2f7a634,0.18949686568657734,0.12623985572587917,20339,0.01,0.08387021026760408,e2f7a634,0.03296084773904843,0.2828251316860313,5.584330368984629e-05,0.01,0.9529105300070133,0.0005461553587004199,0.5986111111111111,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5986111111111111,0.9529105300070133,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9529105300070133,1649863931,0.0002851160760400876,0.05003351859864403,5.529274436322229e-05,0.04708946999298669,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758737635616032,0.058391462903768176,0.11174732722454617,14,"[0, 0, 1.3333333333333333, 0, 0, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999915205127,0.9532611962729185,False,"[0, 0, 1.3333333333333333, 0, 0, 0, 0, 0]",1.372895908069438e-08,e2f7a634,0.18985716395635083,0.1265905219917844,21927,0.01,0.08387021026760408,e2f7a634,0.033195947324485324,0.2781600908538864,5.584330368984629e-05,0.01,0.9532611962729185,0.0005461553587004199,0.589516129032258,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.589516129032258,0.9532611962729185,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9532611962729185,1649865519,0.0002851160760400876,0.050559131493087626,5.529274436322229e-05,0.0467388037270815,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759303327095914,0.057724787558983914,0.10927455907135775,15,"[0, 0, 2, 0, 0, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.999999991074224,0.9534114818154493,False,"[0, 0, 2, 0, 0, 0, 0, 0]",3.252868530090325e-09,e2f7a634,0.19121670438581623,0.12794309187456165,23227,0.01,0.08387021026760408,e2f7a634,0.033484175992054825,0.2810401700684887,5.584330368984629e-05,0.01,0.9534114818154493,0.0005461553587004199,0.5955645161290323,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5955645161290323,0.9534114818154493,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9534114818154493,1649866819,0.0002851160760400876,0.05265737111120899,5.529274436322229e-05,0.046588518184550676,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759174153450904,0.058055441450442724,0.10978067205929509,16,"[0.6666666666666666, 0, 0, 0, 0, 0, 1.3333333333333333, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999916692757,0.9533613866346058,False,"[0.6666666666666666, 0, 0, 0, 0, 0, 1.3333333333333333, 0]",1.3423871014772715e-08,e2f7a634,0.19101971141529972,0.12769261597034365,24563,0.01,0.08387021026760408,e2f7a634,0.0337496039947091,0.2773232266764807,5.584330368984629e-05,0.01,0.9533613866346058,0.0005461553587004199,0.5883960573476703,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5883960573476703,0.9533613866346058,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9533613866346058,1649868155,0.0002851160760400876,0.05209951146548799,5.529274436322229e-05,0.04663861336539421,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9759835448637777,0.057528226906306434,0.10894209718029901,17,"[0.6666666666666666, 0, 0, 0, 0, 0, 0.6666666666666666, 0]",0.9999447072556368,False,0.22178892580682497,0.999999991222987,0.953712052900511,False,"[0.6666666666666666, 0, 0, 0, 0, 0, 0.6666666666666666, 0]",2.9477805751909614e-09,e2f7a634,0.19089009378730232,0.12774271115118727,25860,0.01,0.08387021026760408,e2f7a634,0.03344244724237983,0.2753038659845449,5.584330368984629e-05,0.01,0.953712052900511,0.0005461553587004199,0.5840501792114696,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.5840501792114696,0.953712052900511,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.953712052900511,1649869452,0.0002851160760400876,0.05274271531074093,5.529274436322229e-05,0.046287947099489024,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758847905800797,0.05808984477691803,0.11173274765923014,18,"[0.6666666666666666, 0, 0, 0, 0, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999916692758,0.9530107203687005,False,"[0.6666666666666666, 0, 0, 0, 0, 0, 0, 0]",2.0325165994705685e-09,e2f7a634,0.19064000278137605,0.1269411882576896,27167,0.01,0.08387021026760408,e2f7a634,0.03357516124370697,0.28413087815950855,5.584330368984629e-05,0.01,0.9530107203687005,0.0005461553587004199,0.601836917562724,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.601836917562724,0.9530107203687005,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9530107203687005,1649870759,0.0002851160760400876,0.04974842732457768,5.529274436322229e-05,0.04698927963129951,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758956329095771,0.057901520998799416,0.11296184195316639,19,"[0.6666666666666666, 0, 0.6666666666666666, 0, 0, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.9999999915205129,0.9528103396453261,False,"[0.6666666666666666, 0, 0.6666666666666666, 0, 0, 0, 0, 0]",2.3376044433476295e-09,e2f7a634,0.19003474656271713,0.1264402364492536,28476,0.01,0.08387021026760408,e2f7a634,0.0332680044913777,0.28585255689409605,5.584330368984629e-05,0.01,0.9528103396453261,0.0005461553587004199,0.6049731182795699,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.6049731182795699,0.9528103396453261,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9528103396453261,1649872068,0.0002851160760400876,0.049282867175818264,5.529274436322229e-05,0.04718966035467387,<0.01,<0.06
1e-08,,percy:grid:eo:celeba_224,1rhblr94,celeba_224,0.05,5,2000,fairness_gen,True,celeba_224:rn18:-1:256:1e-08,-1,5,0.01,20,1280,rn18,2,256,"[32, 32]",2,EO,True,none,5e-05,False,1e-08,/shared/zjiayao/models/fairness/0xac48ae.pth,256,none,,celeba_224:rn18:-1:256:1e-08,0.9758938512041287,0.05804812195281672,0.11125553306454217,20,"[0, 0, 0, 0, 2, 0, 0, 0]",0.9999447072556368,False,0.22178892580682497,0.999999991074224,0.9530107203687005,False,"[0, 0, 0, 0, 2, 0, 0, 0]",3.2528684190680224e-09,07a2ef21,0.19112991867914694,0.12724175934275123,30227,0.018000000000000002,0.08387021026760408,07a2ef21,0.033647218410599346,0.2876790789667434,5.584330368984629e-05,0.018000000000000002,0.9530107203687005,0.0005461553587004199,0.6090053763440861,0.00011746068333495785,0.14908152607974443,0.0005461553587005064,0.6090053763440859,0.9530107203687005,0.9999447072556368,0.9999447072556368,0.9999447072556368,0.0002851160760400876,0.000245156027505411,0.9530107203687005,1649873819,0.0002851160760400876,0.04962723748943863,5.529274436322229e-05,0.04698927963129951,<0.01,<0.06
