lr,d0f,d0m,d1f,d1m,grid,dummy,group,drw_ep,exp_id,dataset,n_iters,project,use_drw,verbose,drw_beta,exp_name,n_hidden,n_trials,grid_size,loss_type,min_iters,modelname,n_classes,save_path,batch_size,constraint,data_label,data_shape,grid_limit,log_metrics,lr_scheduler,weight_decay,batch_balance,normed_linear,violation_eps,drw_label_only,model_train_ly,stop_at_tr_err,data_label_name,model_load_path,pred_batch_size,imbalance_method,log_metrics_every,name,train_fpr,test_eps,test_precision_total,train_acc_1.0_female,test_acc_1.0_male,train_recall_total,train_best,_step,test_acc_1.0_female,test_bal_loss,train_auc,test_auc,train_eps,train_lambda,train_acc,train_acc_0.0_female,train_bal_loss,test_best,test_acc_cls_0,train_model_id,test_lambda,train_fnr,test_acc,train_eo,test_cls_avg_acc,train_cls_avg_acc,test_bal_err_rate,test_dp,_runtime,test_balloss_cls_eo,test_f1_total,train_balloss_cls_dp,test_fpr,train_acc_0.0_male,test_overall_sel_rate,test_acc_0.0_male,test_model_id,test_fnr,train_acc_cls_0,train_f1_total,train_dp,train_dpr,test_eo,train_acc_cls_1,train_subgrp_avg_acc,test_recall_total,train_bal_err_rate,test_dpr,train_acc_1.0_male,train_overall_sel_rate,train_precision_total,train_balloss_cls_eo,test_balloss_cls_dp,test_acc_cls_1,_timestamp,test_subgrp_avg_acc,test_acc_0.0_female,sweep_id,alpha,max_m
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,17,best:grid:eo:celeba_224,4,tmcatqac,celeba_224,8000,fairness_gen,0,True,0.9999,avid-sweep-18,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,avid-sweep-18,0.007139733261997357,0.05,0.9396353070834585,0.7653409090909091,0.5611111111111111,0.9428150150519138,True,0.0,0.7322580645161291,,0.9721948267594067,0.9685809063752898,0.05,,0.9428150150519138,0.9767691856650239,,True,0.9732978846376141,125eee36,,0.05873984072884578,0.9396353070834585,0.05873984072884575,0.8469872881834688,0.8710100548357995,0.1530127118165312,0.12368738073910836,6038.0,0.16207983261077458,0.9396353070834585,0.14269133741264797,0.007476063548089194,0.9696294524030266,0.11917643522693117,0.9690776376907764,125eee36,0.1711469534050179,0.9733218775044584,0.9428150150519138,0.15639272966109546,0.2291775495415661,0.17114695340501795,0.7686982321671406,0.8839550742446787,0.9396353070834585,0.12898994516420048,0.25926682058099754,0.8240807498197549,0.1373041715303803,0.9428150150519138,0.09386489294652312,0.13835004627781977,0.7206766917293234,1652406412.0,0.8097501286392206,0.9765537012388655,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,16,best:grid:eo:celeba_224,4,mgul97ac,celeba_224,8000,fairness_gen,0,True,0.9999,fresh-sweep-17,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,fresh-sweep-17,0.01207147194832233,0.05,0.9400360685302074,0.7753496503496503,0.65,0.9423603858204829,True,0.0,0.7508064516129033,,0.9724867661319978,0.9696905938120066,0.05,,0.9423603858204829,0.9770204805316283,,True,0.970176858166686,1ad5ed60,,0.04296325520189978,0.9400360685302074,0.04296325520189981,0.8570809102863506,0.8744986048344149,0.14291908971364942,0.11921524977270347,6049.0,0.12186277066327633,0.9400360685302074,0.13982928605166312,0.013702221278007163,0.9649490085833059,0.1249874762047891,0.9624419376244194,1ad5ed60,0.10080645161290319,0.9711919597409442,0.942360385820483,0.15415717693774114,0.24846587046275778,0.10080645161290325,0.7778052499278856,0.8839080112540336,0.9400360685302074,0.12550139516558512,0.3030887045506924,0.8183129055515501,0.14047428887387112,0.9423603858204829,0.08423232518374246,0.13106716974317645,0.7439849624060151,1652406410.0,0.8348481370349373,0.9761441589024266,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,15,best:grid:eo:celeba_224,4,vc9se19m,celeba_224,8000,fairness_gen,0,True,0.9999,unique-sweep-16,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,unique-sweep-16,0.005224122104492416,0.05,0.9438933974551648,0.7924825174825175,0.6055555555555555,0.9459544142040917,True,0.0,0.7649193548387097,,0.9718557714880379,0.9687159466114136,0.05,,0.9459544142040917,0.974898434991414,,True,0.9730666974916194,6a2f3279,,0.04673882354127487,0.9438933974551648,0.04673882354127479,0.8636010179187421,0.8837649811686165,0.1363989820812579,0.13318250965319003,6042.0,0.14788139068220602,0.9438933974551648,0.1401763559468813,0.003069828259222907,0.9696743128869216,0.12383528704538624,0.9713337757133378,6a2f3279,0.1593637992831541,0.9723760496162538,0.9459544142040917,0.16411769306237906,0.22174615887444146,0.15936379928315414,0.7951539127209791,0.8940691515961614,0.9438933974551648,0.11623501883138354,0.2402952046005504,0.8392213410237923,0.14205320390735393,0.9459544142040917,0.08148692118632916,0.13479074586722395,0.7541353383458647,1652406390.0,0.829053072520041,0.9744036039725607,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,14,best:grid:eo:celeba_224,4,qgbjtukk,celeba_224,8000,fairness_gen,0,True,0.9999,sparkling-sweep-15,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,sparkling-sweep-15,0.005436535254638813,0.05,0.9426911131149184,0.770541958041958,0.5888888888888889,0.9454936413343983,True,0.0,0.7411290322580645,,0.9723314936300362,0.9697790489690877,0.05,,0.9454936413343983,0.9784305239497969,,True,0.975262975378569,9b7950b0,,0.03407231737260577,0.9426911131149184,0.03407231737260574,0.853045021523871,0.8741474835502716,0.14695497847612904,0.13072154218624096,5965.0,0.1495975609226523,0.9426911131149184,0.14296847940090934,0.0013180904049081496,0.9729939886951581,0.11882576896102595,0.9745189117451891,9b7950b0,0.15224014336917563,0.9758055782185223,0.9454936413343983,0.16008444235209032,0.21098197850045877,0.15224014336917557,0.7724893888820209,0.8816451865253692,0.9426911131149184,0.1258525164497284,0.22808740252898116,0.8046142754145638,0.13575597468821035,0.9454936413343983,0.07996241691116707,0.13883826033118501,0.7308270676691729,1652406284.0,0.82009345876056,0.9758370021500973,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,13,best:grid:eo:celeba_224,4,ie5lt2cj,celeba_224,8000,fairness_gen,0,True,0.9999,worthy-sweep-14,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,worthy-sweep-14,0.0012169519225008266,0.05,0.933022743212103,0.8883304195804196,0.75,0.9374086133808441,True,0.0,0.8673387096774193,,0.9739412052665943,0.9690795666197051,0.05,,0.9374086133808441,0.9465021150651273,,True,0.9443416946017802,bd6a718a,,0.00929034465894596,0.933022743212103,0.00929034465894596,0.9018700954211909,0.9173879728329761,0.0981299045788091,0.14465413011855088,4076.0,0.10773430712811422,0.933022743212103,0.13318770624850682,0.003906101752790929,0.9452851631426265,0.16275924256086566,0.9421366954213669,bd6a718a,0.11733870967741936,0.9459145289271712,0.9374086133808441,0.18376338532998976,0.28106578697056733,0.11733870967741933,0.888861416738781,0.9194346155068847,0.933022743212103,0.08261202716702387,0.3384693310075084,0.8976207642393655,0.17854027154881122,0.9374086133808441,0.045951185912984915,0.12139201734867999,0.8593984962406015,1652402297.0,0.876379550568236,0.9460427971741578,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,12,best:grid:eo:celeba_224,4,pcyqcf2f,celeba_224,8000,fairness_gen,0,True,0.9999,laced-sweep-13,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,laced-sweep-13,0.007570261718572793,0.05,0.9403867347961126,0.7316433566433567,0.5611111111111111,0.942563125883148,True,0.0,0.7044354838709678,,0.9708070253858272,0.9685298670326261,0.05,,0.942563125883148,0.9829119490709071,,True,0.9781528147035025,dbb1c7ae,,0.02610718409204349,0.9403867347961126,0.02610718409204349,0.8364448284043828,0.8561961504269968,0.16355517159561717,0.11816644450760515,4082.0,0.1534397721777369,0.9403867347961126,0.1471634602687667,0.008318166293891198,0.9753416873523343,0.11151187255785994,0.973457199734572,dbb1c7ae,0.1433243727598566,0.9792567670014368,0.9425631258831478,0.15052307096453024,0.2080948055117575,0.14332437275985666,0.7331355338525569,0.8619118834504995,0.9403867347961126,0.14380384957300318,0.24821587226771932,0.7577505407354002,0.1269521410579345,0.942563125883148,0.08495551683252334,0.14086080805161116,0.6947368421052632,1652402195.0,0.8051947901862786,0.9817753660284632,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,11,best:grid:eo:celeba_224,4,ua1wdkjm,celeba_224,8000,fairness_gen,0,True,0.9999,giddy-sweep-12,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,giddy-sweep-12,0.011966452609200644,0.05,0.9378318805730889,0.8482954545454545,0.7611111111111111,0.9410395035940284,True,0.0,0.825,,0.9710613561499588,0.9679094207023743,0.05,,0.9410395035940284,0.9627245947870277,,True,0.9558432551150156,fb49cea5,,0.034184718489873506,0.9378318805730889,0.03418471848987348,0.8882599734221694,0.9035980453491907,0.11174002657783055,0.13034727353441827,6079.0,0.08781445773335972,0.9378318805730889,0.13192371597027389,0.012290754133350873,0.950758142177827,0.1476304979460976,0.948905109489051,fb49cea5,0.06388888888888891,0.956946780936153,0.9410395035940284,0.16744547728973852,0.2832508440972916,0.06388888888888888,0.8502493097622286,0.9110645911364093,0.9378318805730889,0.09640195465080925,0.34170595506143475,0.882480173035328,0.16339620323155374,0.9410395035940284,0.06529333657034136,0.12104365005612441,0.8206766917293233,1652400297.0,0.874053021055641,0.961195863622402,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,10,best:grid:eo:celeba_224,4,dnbw2puk,celeba_224,8000,fairness_gen,0,True,0.9999,sweepy-sweep-11,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,sweepy-sweep-11,0.01116735429826739,0.05,0.9385833082857429,0.8057692307692308,0.6888888888888889,0.9447072556367881,True,0.0,0.755241935483871,,0.971524467806846,0.9673427080010742,0.05,,0.9447072556367881,0.9739630596546092,,True,0.9674604092012484,b8cb68df,,0.047871720925073497,0.9385833082857429,0.04787172092507341,0.8591061444502484,0.8885382277780866,0.14089385554975165,0.11924091505790749,6146.0,0.10362345107236687,0.9385833082857429,0.13623659182549203,0.013121891362712721,0.9627957053563417,0.12824366295962328,0.9600530856005308,b8cb68df,0.06635304659498209,0.9685710778827895,0.9447072556367881,0.1610114114290706,0.25042965948721574,0.06635304659498209,0.8085053776733836,0.8990422368686215,0.9385833082857429,0.11146177222191345,0.31599836687859806,0.8536409516943042,0.14728144006880875,0.9447072556367881,0.07966674657349343,0.13006738530382955,0.7507518796992482,1652400358.0,0.8443397217341335,0.9731749769632436,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,9,best:grid:eo:celeba_224,4,5127hx44,celeba_224,8000,fairness_gen,0,True,0.9999,wild-sweep-10,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,wild-sweep-10,0.0033201284067141193,0.05,0.9461977757739706,0.8031468531468532,0.6055555555555555,0.9483504331264975,True,0.0,0.7830645161290323,,0.9765463850483533,0.9732078759202942,0.05,,0.9483504331264975,0.9751776515098634,,True,0.9731244942781181,4d351c72,,0.021654877206427336,0.9461977757739706,0.021654877206427225,0.8720885629285327,0.8889795673846017,0.12791143707146735,0.13677522623684316,6166.0,0.15271019882247205,0.9461977757739706,0.13997005640350585,0.0031722138433326642,0.9718575231031492,0.12603947500250476,0.9713337757133378,4d351c72,0.17750896057347668,0.973574579611994,0.9483504331264975,0.16891968019161344,0.20787783788681186,0.17750896057347676,0.8043845551572094,0.8937459395282865,0.9461977757739706,0.11102043261539829,0.23546955923203186,0.8248017303532804,0.14240953492658354,0.9483504331264975,0.06633765491091276,0.13234333165415524,0.7710526315789473,1652400345.0,0.833614959238649,0.9745059895566704,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,8,best:grid:eo:celeba_224,4,ah4zutr3,celeba_224,8000,fairness_gen,0,True,0.9999,prime-sweep-9,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,prime-sweep-9,0.017895688069793844,0.05,0.9394349263600842,0.772027972027972,0.6944444444444444,0.937936966271426,True,0.0,0.7588709677419355,,0.9686873599174022,0.9668794754485335,0.05,,0.937936966271426,0.9748146700358793,,True,0.9678649867067391,d840fccd,,0.08305494073338343,0.9394349263600842,0.08305494073338338,0.8611881324511139,0.8714745310950756,0.13881186754888608,0.11737317023053406,6159.0,0.10161919542318859,0.9394349263600842,0.13746814589940431,0.015954486720413094,0.9569189819660855,0.1283939485021541,0.9588586595885866,d840fccd,0.06442652329749107,0.9661740178913092,0.937936966271426,0.14641082289388418,0.28923667244308093,0.0644265232974911,0.776775044298842,0.889711134197823,0.9394349263600842,0.12852546890492444,0.3244975489598916,0.8550829127613554,0.14459052650979912,0.937936966271426,0.10579020481915391,0.12809251888971007,0.7545112781954887,1652400328.0,0.8467468045209916,0.9748131463089997,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,7,best:grid:eo:celeba_224,4,t9vjwcrj,celeba_224,8000,fairness_gen,0,True,0.9999,lyric-sweep-8,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,lyric-sweep-8,0.01470045387898905,0.05,0.941088067327923,0.824562937062937,0.6888888888888889,0.9437181298765128,True,0.0,0.792741935483871,,0.9711371684186119,0.9676969631917035,0.05,,0.9437181298765128,0.97096148208128,,True,0.9649751473818056,0a3b5531,,0.07305782717642847,0.941088067327923,0.0730578271764285,0.8753447165480457,0.8963011074251058,0.12465528345195431,0.1273878915206184,4737.0,0.11425416502346819,0.941088067327923,0.13211976169634781,0.012010705442109717,0.9562610282022909,0.13505660755435328,0.9581950895819509,0a3b5531,0.1038530465949821,0.9638635986224126,0.9437181298765128,0.16054063081780146,0.27563570715365243,0.10385304659498207,0.8287386162277991,0.9123515528964684,0.941088067327923,0.10369889257489417,0.30876406404385753,0.8976207642393655,0.15430361860293665,0.9437181298765128,0.08837835987566134,0.12602158748628636,0.7857142857142857,1652398205.0,0.8525079272446929,0.9702057950240606,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,6,best:grid:eo:celeba_224,4,xfkza6r7,celeba_224,8000,fairness_gen,0,True,0.9999,bumbling-sweep-7,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,bumbling-sweep-7,0.006997677463772306,0.05,0.9421400661256387,0.7410839160839161,0.5611111111111111,0.9434785279842723,True,0.0,0.7245967741935484,,0.971359200667196,0.9680397459374942,0.05,,0.9434785279842723,0.9817113180415753,,True,0.9772858629060224,bbdb7739,,0.06064643719654533,0.9421400661256387,0.06064643719654528,0.8454098487462443,0.8614414057581188,0.15459015125375575,0.12220624506770103,4652.0,0.15903790716809652,0.9421400661256387,0.14538410687910272,0.00819298004486622,0.9747136405778031,0.11476805931269411,0.9726609157266092,bbdb7739,0.16348566308243728,0.9783325992938781,0.9434785279842723,0.15220961951632422,0.21246146223210968,0.16348566308243728,0.7445502122223596,0.8748098069959389,0.9421400661256387,0.13855859424188122,0.24563513944348048,0.8017303532804614,0.12944031455427904,0.9434785279842723,0.09960251571921325,0.1383981981607284,0.7135338345864661,1652398098.0,0.809805674200686,0.9808538957714754,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,4,best:grid:eo:celeba_224,4,2lfm2neu,celeba_224,8000,fairness_gen,0,True,0.9999,stoic-sweep-5,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,stoic-sweep-5,0.015993888055043228,0.05,0.9385833082857429,0.8267482517482517,0.6833333333333333,0.9416170055907108,True,0.0,0.7951612903225806,,0.9703867538834827,0.9662215481195185,0.05,,0.9416170055907108,0.9691744963632049,,True,0.9617963241243787,bd208287,,0.02905564154662929,0.9385833082857429,0.02905564154662932,0.8746951545433923,0.8949305244685033,0.1253048454566077,0.12277988800516228,5296.0,0.1185664012229275,0.9385833082857429,0.13266268806821094,0.017194079246170342,0.9531806083081616,0.13806231840496944,0.9520902455209025,bd208287,0.1118279569892473,0.9614520985105016,0.9416170055907108,0.16025590060492517,0.2830134013316194,0.1118279569892473,0.8284089504265051,0.9012268124286248,0.9385833082857429,0.1050694755314967,0.3381666864440042,0.855803893294881,0.15630644467653745,0.9416170055907108,0.06706255853906301,0.12404236673088498,0.7875939849624061,1652393424.0,0.8499672984859723,0.9692843247670728,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,5,best:grid:eo:celeba_224,4,jeo6vxdg,celeba_224,8000,fairness_gen,0,True,0.9999,restful-sweep-6,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,restful-sweep-6,0.010522617746106654,0.05,0.9402364492535819,0.8468968531468531,0.7166666666666667,0.9434662407077471,True,0.0,0.8237903225806451,,0.9717360563024455,0.9679982235092993,0.05,,0.9434662407077471,0.9649443661086989,,True,0.9592532655184371,d71ced12,,0.05216587215956359,0.9402364492535819,0.05216587215956359,0.8878973094509479,0.904871060499454,0.11210269054905209,0.13498383166409317,5318.0,0.10961317323151526,0.9402364492535819,0.13190283416376264,0.008692420592913759,0.9544217483625923,0.1441238352870454,0.9543463835434638,d71ced12,0.10712365591397849,0.9598636852631351,0.9434662407077471,0.1686767288269793,0.27167996323515237,0.10712365591397843,0.8498784357357728,0.9163314232311404,0.9402364492535819,0.09512893950054602,0.31233486423038725,0.8990627253064167,0.16085888062910855,0.9434662407077471,0.0736474058300548,0.12354326110657263,0.8165413533834587,1652393446.0,0.8644605442317883,0.9630388041363775,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,3,best:grid:eo:celeba_224,4,dsi1be49,celeba_224,8000,fairness_gen,0,True,0.9999,wobbly-sweep-4,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,wobbly-sweep-4,0.040718029355932245,0.05,0.9230037070433824,0.8457167832167832,0.7555555555555555,0.9261903299133747,True,0.0,0.8185483870967742,,0.9636270874262722,0.9589564486004052,0.05,,0.9261903299133747,0.9594158790434042,,True,0.9397179516818864,96d2d43c,,0.0533459420896335,0.9230037070433824,0.0533459420896335,0.8770018329838003,0.8942608156099621,0.1229981670161997,0.09596491444384571,6129.0,0.0929954992787092,0.9230037070433825,0.12166114048916712,0.04602656630750637,0.9186978496874719,0.16075543532712153,0.913735899137359,96d2d43c,0.06299283154121862,0.9397558175635184,0.9261903299133747,0.13758309658829632,0.41578645480238596,0.06299283154121871,0.8487658136564058,0.9057233093135191,0.9230037070433824,0.10573918439003793,0.5149474588552297,0.8990627253064167,0.1778030349573017,0.9261903299133747,0.07954256323983572,0.1094815407300227,0.8142857142857143,1652394190.0,0.8619005768086385,0.9597624654448653,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,2,best:grid:eo:celeba_224,4,iwpkfh9c,celeba_224,8000,fairness_gen,0,True,0.9999,curious-sweep-3,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,curious-sweep-3,0.016875745500724484,0.05,0.9369802624987477,0.7652972027972028,0.65,0.9369908459789887,True,0.0,0.7358870967741935,,0.9634454449091894,0.9618859417356245,0.05,,0.9369908459789887,0.9744377277359728,,True,0.9687897352907179,fccc67cf,,0.07825002142774315,0.9369802624987477,0.07825002142774307,0.8494324616303213,0.8680295924380499,0.15056753836967873,0.11794249504990734,6100.0,0.11822731757193611,0.9369802624987477,0.1389508863251369,0.011480066844809882,0.9575619822352484,0.12433623885382226,0.9623092236230922,fccc67cf,0.08588709677419354,0.966289538854754,0.9369908459789887,0.14593136508832374,0.2869123942333701,0.08588709677419348,0.7697696460213459,0.8852110342483425,0.9369802624987477,0.1319704075619501,0.3058905637307952,0.8435472242249459,0.1434478097929594,0.9369908459789887,0.10511021449484659,0.13425501670979303,0.7300751879699248,1652394159.0,0.830496402716297,0.9737892904679021,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,1,best:grid:eo:celeba_224,4,x2cok8rm,celeba_224,8000,fairness_gen,0,True,0.9999,silvery-sweep-2,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,silvery-sweep-2,0.0017897816827486396,0.05,0.9443943492636009,0.8048076923076923,0.5944444444444444,0.9490200896971186,True,0.0,0.7737903225806452,,0.9743145564934189,0.9703554198176054,0.05,,0.9490200896971186,0.9748286308618018,,True,0.9724887296266328,b1a1c8b2,,0.032250707115523275,0.9443943492636009,0.03225070711552325,0.8670714324824893,0.8903077352023627,0.1329285675175107,0.13901241358405866,6094.0,0.15613722282685571,0.9443943492636009,0.1400934133445566,0.0012454217779912305,0.9730388491790531,0.12533814247069433,0.9731917717319177,b1a1c8b2,0.17934587813620073,0.9739644628636203,0.9490200896971186,0.1704945618914759,0.2029840950783253,0.17934587813620073,0.8066510075411052,0.8974333929429408,0.9443943492636009,0.10969226479763727,0.2236730373169328,0.8370583994232156,0.1424156785648461,0.9490200896971186,0.07097148595658026,0.1359704905507847,0.7616541353383459,1652394153.0,0.8283432221777335,0.9719463499539265,5yw2b44x,0.008689,0.009915
0.0001,0,9.8e-05,0,0.008439,./configs/lambdas/celeba_rn18_best1.csv,0,best:grid:eo:celeba_224,4,z454xtxh,celeba_224,8000,fairness_gen,0,True,0.9999,ruby-sweep-1,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.05,0,,1e-10,blond,,128,none,,ruby-sweep-1,0.01639858436999682,0.05,0.9408876866045487,0.820236013986014,0.7166666666666667,0.9434170916016464,True,0.0,0.7979838709677419,,0.9722110948787642,0.9695876460020703,0.05,,0.9434170916016464,0.9723156821957587,,True,0.9637036180788349,4de11d74,,0.06008121744873729,0.9408876866045487,0.06008121744873729,0.8780924105431769,0.8940339438056248,0.12190758945682312,0.11903413223633379,6143.0,0.10161239687894918,0.9408876866045487,0.13222373005184587,0.021513201863539926,0.9559170978257618,0.13706041478809738,0.9515593895155939,4de11d74,0.08131720430107525,0.9643978830783448,0.9434170916016464,0.1584814039093166,0.27817257821370595,0.08131720430107525,0.8236700045329047,0.9071965063605715,0.9408876866045487,0.10596605619437516,0.34977207069653,0.8803172314347513,0.15309332186520858,0.9434170916016464,0.08302363682155622,0.12047086084657846,0.7924812030075188,1652394201.0,0.8598206296322841,0.9730725913791338,5yw2b44x,0.008689,0.009915
0.0001,0,0.000354,0,0.006635,./configs/lambdas/celeba_rn18_best1.csv,20,best:grid:eo:celeba_224,4,kqu9sq79,celeba_224,8000,fairness_gen,0,True,0.9999,devout-sweep-21,-1,1,20,fdam,8000,rn18,2,/shared/zjiayao/cache/fairness/model_checkpoints,128,eo,Blond_Hair,"[32, 32]",2,False,none,5e-05,False,1,0.1,0,,1e-10,blond,,128,none,,devout-sweep-21,0.013798009047938754,0.1,0.9385833082857429,0.7708916083916084,0.6166666666666667,0.9407323216808994,True,0.0,0.739516129032258,,0.9689676480282774,0.966831065207812,0.1,,0.9407323216808994,0.9767133423613341,,True,0.9704658420991793,0b632a0c,,0.043816394492313754,0.9385833082857429,0.04381639449231367,0.8508344248089881,0.8717235800312528,0.14916557519101192,0.11560825588194096,3604.0,0.13600751877830164,0.9385833082857429,0.13983400603195814,0.016094945882051126,0.9629153333133953,0.12303376415188859,0.9613802256138022,0b632a0c,0.12284946236559141,0.9700511902269265,0.9407323216808994,0.15139159209516911,0.25889008715827533,0.12284946236559136,0.7733959698355792,0.881307071737565,0.9385833082857429,0.12827641996874717,0.3106843671927308,0.8147080028839221,0.14078761442526264,0.9407323216808994,0.08604640723053042,0.13238691553647644,0.731203007518797,1652500964.0,0.823759548202145,0.9774751714958534,jyal0gq3,0.003649,0.002974
